transaction_id,customer_id,product_id,transaction_date,quantity,total_revenue,total_cost,region,payment_method
TRX001873,CUST0198,PROD0032,2024-10-27,3,381.72,340.26,Greater Accra,Mobile Money
TRX001874,CUST0020,PROD0007,2022-11-11,4,7163.88,2986.08,Ashanti,Mobile Money
TRX001875,CUST0185,PROD0039,2021-04-20,3,910.71,365.76,Volta,Mobile Money
TRX001876,CUST0080,PROD0005,2025-06-15,4,6654.08,3040.36,Eastern,Card
TRX001877,CUST0125,PROD0003,2024-12-08,4,2953.2,2197.44,Upper East,Mobile Money
TRX001878,CUST0118,PROD0041,2024-08-10,2,1901.88,740.02,Upper East,Mobile Money
TRX001879,CUST0072,PROD0038,2022-08-03,2,3486.44,1381.16,Bono,Bank Transfer
TRX001880,CUST0022,PROD0003,2025-10-07,2,1476.6,1098.72,Upper West,Bank Transfer
TRX001881,CUST0062,PROD0038,2024-12-15,3,5229.66,2071.74,Northern,Mobile Money
TRX001882,CUST0139,PROD0023,2025-05-14,3,2438.22,1489.23,Ashanti,Bank Transfer
TRX001883,CUST0003,PROD0035,2025-07-24,1,1174.3,723.81,Central,Card
TRX001884,CUST0143,PROD0034,2024-10-21,3,1669.26,950.49,Volta,Bank Transfer
TRX001885,CUST0153,PROD0034,2023-08-13,5,2782.1,1584.15,Upper West,Mobile Money
TRX001886,CUST0161,PROD0046,2024-10-20,3,713.43,346.11,Volta,Mobile Money
TRX001887,CUST0119,PROD0032,2025-07-25,5,636.2,567.1,Upper East,Bank Transfer
TRX001888,CUST0089,PROD0007,2024-10-10,2,3581.94,1493.04,Upper East,Cash
TRX001889,CUST0057,PROD0027,2025-05-06,4,3446.16,1775.08,Eastern,Mobile Money
TRX001890,CUST0197,PROD0016,2024-07-07,3,5079.0,1953.78,Eastern,Bank Transfer
TRX001891,CUST0195,PROD0004,2024-11-22,4,6807.16,2916.76,Northern,Bank Transfer
TRX001892,CUST0051,PROD0019,2024-02-07,5,5004.95,3402.35,Northern,Mobile Money
TRX001893,CUST0172,PROD0019,2025-02-05,2,2001.98,1360.94,Ashanti,Bank Transfer
TRX001894,CUST0180,PROD0012,2024-11-14,9,16506.18,6984.72,Upper East,Bank Transfer
TRX001895,CUST0075,PROD0001,2025-09-06,2,2132.8,1120.08,Greater Accra,Mobile Money
TRX001896,CUST0157,PROD0024,2025-08-30,3,602.37,285.84,Eastern,Mobile Money
TRX001897,CUST0086,PROD0006,2022-04-06,5,4255.1,2463.35,Volta,Mobile Money
TRX001898,CUST0053,PROD0005,2023-11-18,1,1663.52,760.09,Ashanti,Bank Transfer
TRX001899,CUST0150,PROD0048,2024-11-04,5,6500.85,3589.75,Bono,Mobile Money
TRX001900,CUST0194,PROD0002,2025-06-30,5,2913.3,1255.35,Upper East,Cash
TRX001901,CUST0076,PROD0039,2023-11-13,5,1517.85,609.6,Ashanti,Bank Transfer
TRX001902,CUST0119,PROD0032,2025-09-20,5,636.2,567.1,Upper East,Bank Transfer
TRX001903,CUST0017,PROD0042,2024-03-04,5,3159.4,1983.15,Volta,Cash
TRX001904,CUST0102,PROD0044,2024-11-25,6,506.82,391.86,Western,Bank Transfer
TRX001905,CUST0061,PROD0028,2025-01-28,2,2393.94,1403.88,Upper West,Card
TRX001906,CUST0187,PROD0047,2025-08-06,2,484.22,299.18,Bono,Mobile Money
TRX001907,CUST0064,PROD0004,2022-09-14,6,10210.74,4375.14,Central,Mobile Money
TRX001908,CUST0016,PROD0004,2024-08-09,6,10210.74,4375.14,Ashanti,Cash
TRX001909,CUST0016,PROD0032,2025-05-27,3,381.72,340.26,Ashanti,Card
TRX001910,CUST0039,PROD0011,2021-12-22,3,2393.34,1431.99,Northern,Cash
TRX001911,CUST0068,PROD0003,2023-08-14,4,2953.2,2197.44,Upper East,Bank Transfer
TRX001912,CUST0148,PROD0043,2024-12-12,5,3712.95,2542.75,Central,Mobile Money
TRX001913,CUST0039,PROD0036,2022-12-14,2,1882.36,827.24,Northern,Mobile Money
TRX001914,CUST0132,PROD0049,2023-12-22,4,2911.0,2142.84,Greater Accra,Mobile Money
TRX001915,CUST0157,PROD0023,2025-08-07,3,2438.22,1489.23,Eastern,Mobile Money
TRX001916,CUST0054,PROD0044,2024-11-20,4,337.88,261.24,Ashanti,Mobile Money
TRX001917,CUST0136,PROD0047,2024-02-07,3,726.33,448.77,Ashanti,Mobile Money
TRX001918,CUST0031,PROD0005,2025-02-27,1,1663.52,760.09,Eastern,Mobile Money
TRX001919,CUST0034,PROD0035,2021-08-14,7,8220.1,5066.67,Greater Accra,Bank Transfer
TRX001920,CUST0054,PROD0034,2023-02-17,2,1112.84,633.66,Ashanti,Card
TRX001921,CUST0179,PROD0022,2023-07-26,3,1180.89,560.31,Upper East,Card
TRX001922,CUST0085,PROD0025,2025-02-07,3,2836.47,1255.92,Upper East,Bank Transfer
TRX001923,CUST0054,PROD0001,2025-07-22,7,7464.8,3920.28,Ashanti,Card
TRX001924,CUST0190,PROD0031,2024-06-02,3,2404.86,1694.22,Central,Bank Transfer
TRX001925,CUST0173,PROD0027,2025-03-02,3,2584.62,1331.31,Upper West,Bank Transfer
TRX001926,CUST0062,PROD0049,2025-09-23,5,3638.75,2678.55,Northern,Card
TRX001927,CUST0123,PROD0019,2022-07-06,4,4003.96,2721.88,Upper East,Mobile Money
TRX001928,CUST0031,PROD0017,2025-08-11,5,7706.8,3986.65,Eastern,Cash
TRX001929,CUST0166,PROD0010,2023-11-28,5,5235.4,3949.4,Upper East,Cash
TRX001930,CUST0068,PROD0014,2023-06-12,4,2022.2,1339.12,Upper East,Mobile Money
TRX001931,CUST0192,PROD0016,2022-05-23,7,11851.0,4558.82,Upper East,Card
TRX001932,CUST0177,PROD0011,2024-11-02,3,2393.34,1431.99,Volta,Card
TRX001933,CUST0104,PROD0046,2023-07-11,1,237.81,115.37,Volta,Mobile Money
TRX001934,CUST0189,PROD0046,2023-04-17,3,713.43,346.11,Western,Mobile Money
TRX001935,CUST0023,PROD0043,2024-01-12,5,3712.95,2542.75,Northern,Card
TRX001936,CUST0073,PROD0035,2023-07-29,4,4697.2,2895.24,Northern,Cash
TRX001937,CUST0113,PROD0019,2025-09-16,4,4003.96,2721.88,Northern,Bank Transfer
TRX001938,CUST0069,PROD0044,2024-07-13,3,253.41,195.93,Central,Cash
TRX001939,CUST0090,PROD0009,2023-10-26,2,1409.36,608.58,Western,Cash
TRX001940,CUST0121,PROD0015,2024-07-28,6,716.52,298.92,Upper West,Mobile Money
TRX001941,CUST0098,PROD0031,2025-02-22,8,6412.96,4517.92,Volta,Mobile Money
TRX001942,CUST0196,PROD0004,2023-07-11,2,3403.58,1458.38,Bono,Mobile Money
TRX001943,CUST0013,PROD0012,2024-11-09,4,7336.08,3104.32,Upper West,Card
TRX001944,CUST0195,PROD0032,2025-05-04,6,763.44,680.52,Northern,Card
TRX001945,CUST0064,PROD0018,2023-04-08,2,3102.84,1232.68,Central,Cash
TRX001946,CUST0037,PROD0006,2022-11-13,5,4255.1,2463.35,Central,Card
TRX001947,CUST0090,PROD0044,2024-02-12,3,253.41,195.93,Western,Bank Transfer
TRX001948,CUST0173,PROD0021,2025-09-12,5,7670.05,3817.35,Upper West,Bank Transfer
TRX001949,CUST0181,PROD0003,2021-08-10,4,2953.2,2197.44,Upper West,Mobile Money
TRX001950,CUST0146,PROD0026,2025-02-24,6,5972.28,2511.18,Upper West,Mobile Money
TRX001951,CUST0163,PROD0010,2025-09-08,8,8376.64,6319.04,Ashanti,Mobile Money
TRX001952,CUST0077,PROD0020,2024-11-18,2,939.72,726.36,Upper West,Bank Transfer
TRX001953,CUST0053,PROD0027,2025-01-13,3,2584.62,1331.31,Ashanti,Mobile Money
TRX001954,CUST0093,PROD0013,2025-07-18,5,6053.45,3357.35,Northern,Cash
TRX001955,CUST0080,PROD0037,2024-09-21,3,1953.33,960.75,Eastern,Cash
TRX001956,CUST0150,PROD0001,2025-06-18,3,3199.2,1680.12,Bono,Bank Transfer
TRX001957,CUST0095,PROD0025,2024-06-05,71,67129.79,29723.44,Volta,Bank Transfer
TRX001958,CUST0129,PROD0037,2023-11-07,3,1953.33,960.75,Ashanti,Mobile Money
TRX001959,CUST0008,PROD0014,2023-10-29,5,2527.75,1673.9,Upper West,Card
TRX001960,CUST0036,PROD0023,2025-06-22,1,812.74,496.41,Bono,Cash
TRX001961,CUST0062,PROD0049,2025-04-02,6,4366.5,3214.26,Northern,Mobile Money
TRX001962,CUST0040,PROD0042,2024-06-21,3,1895.64,1189.89,Upper West,Mobile Money
TRX001963,CUST0078,PROD0022,2022-09-09,2,787.26,373.54,Eastern,Cash
TRX001964,CUST0117,PROD0005,2024-05-23,4,6654.08,3040.36,Bono,Mobile Money
TRX001965,CUST0134,PROD0042,2024-04-09,6,3791.28,2379.78,Ashanti,Mobile Money
TRX001966,CUST0174,PROD0044,2024-09-16,7,591.29,457.17,Central,Card
TRX001967,CUST0088,PROD0025,2024-11-18,2,1890.98,837.28,Ashanti,Bank Transfer
TRX001968,CUST0174,PROD0026,2022-01-04,4,3981.52,1674.12,Central,Mobile Money
TRX001969,CUST0060,PROD0004,2023-06-02,5,8508.95,3645.95,Western,Bank Transfer
TRX001970,CUST0119,PROD0031,2024-04-13,7,5611.34,3953.18,Upper East,Card
TRX001971,CUST0068,PROD0022,2023-01-28,5,1968.15,933.85,Upper East,Mobile Money
TRX001972,CUST0003,PROD0021,2025-08-06,6,9204.06,4580.82,Central,Card
TRX001973,CUST0031,PROD0020,2025-09-17,4,1879.44,1452.72,Eastern,Mobile Money
TRX001974,CUST0126,PROD0013,2024-02-13,2,2421.38,1342.94,Northern,Card
TRX001975,CUST0051,PROD0023,2023-12-26,3,2438.22,1489.23,Northern,Bank Transfer
TRX001976,CUST0042,PROD0024,2024-05-26,3,602.37,285.84,Greater Accra,Mobile Money
TRX001977,CUST0103,PROD0009,2023-05-26,6,4228.08,1825.74,Volta,Mobile Money
TRX001978,CUST0021,PROD0015,2025-02-26,3,358.26,149.46,Volta,Mobile Money
TRX001979,CUST0106,PROD0043,2025-10-07,3,2227.77,1525.65,Ashanti,Mobile Money
TRX001980,CUST0100,PROD0029,2023-05-26,4,510.04,446.16,Volta,Bank Transfer
TRX001981,CUST0187,PROD0020,2025-02-25,3,1409.58,1089.54,Bono,Bank Transfer
TRX001982,CUST0116,PROD0003,2025-02-01,3,2214.9,1648.08,Upper West,Bank Transfer
TRX001983,CUST0033,PROD0047,2024-02-09,5,1210.55,747.95,Bono,Mobile Money
TRX001984,CUST0168,PROD0006,2025-01-08,2,1702.04,985.34,Volta,Cash
TRX001985,CUST0145,PROD0005,2025-09-10,4,6654.08,3040.36,Upper East,Mobile Money
TRX001986,CUST0193,PROD0026,2024-10-11,4,3981.52,1674.12,Ashanti,Mobile Money
TRX001987,CUST0143,PROD0034,2024-09-18,2,1112.84,633.66,Volta,Mobile Money
TRX001988,CUST0200,PROD0023,2025-04-08,4,3250.96,1985.64,Bono,Card
TRX001989,CUST0045,PROD0033,2025-01-19,2,1126.3,567.44,Upper East,Cash
TRX001990,CUST0084,PROD0034,2021-04-16,3,1669.26,950.49,Western,Bank Transfer
TRX001991,CUST0033,PROD0007,2023-12-28,4,7163.88,2986.08,Bono,Bank Transfer
TRX001992,CUST0151,PROD0039,2023-08-12,9,2732.13,1097.28,Northern,Bank Transfer
TRX001993,CUST0087,PROD0020,2025-09-20,2,939.72,726.36,Central,Mobile Money
TRX001994,CUST0118,PROD0039,2024-12-27,4,1214.28,487.68,Upper East,Card
TRX001995,CUST0079,PROD0025,2024-07-25,4,3781.96,1674.56,Western,Cash
TRX001996,CUST0066,PROD0023,2024-06-08,2,1625.48,992.82,Volta,Mobile Money
TRX001997,CUST0061,PROD0038,2021-11-17,5,8716.1,3452.9,Upper West,Bank Transfer
TRX001998,CUST0011,PROD0011,2024-05-01,5,3988.9,2386.65,Volta,Card
TRX001999,CUST0125,PROD0047,2024-10-09,3,726.33,448.77,Upper East,Mobile Money
TRX002000,CUST0026,PROD0040,2024-09-19,7,4125.38,2773.61,Western,Mobile Money
TRX002001,CUST0173,PROD0028,2024-09-11,5,5984.85,3509.7,Upper West,Cheque
TRX002002,CUST0120,PROD0033,2023-04-20,1,563.15,283.72,Northern,Card
TRX002003,CUST0037,PROD0012,2025-02-11,5,9170.1,3880.4,Central,Mobile Money
TRX002004,CUST0162,PROD0024,2023-07-28,5,1003.95,476.4,Upper West,Mobile Money
TRX002005,CUST0056,PROD0025,2025-02-14,5,4727.45,2093.2,Ashanti,Cash
TRX002006,CUST0127,PROD0005,2024-07-12,5,8317.6,3800.45,Central,Card
TRX002007,CUST0003,PROD0028,2025-10-06,4,4787.88,2807.76,Central,Mobile Money
TRX002008,CUST0020,PROD0023,2025-03-30,4,3250.96,1985.64,Ashanti,Bank Transfer
TRX002009,CUST0126,PROD0011,2023-11-12,2,1595.56,954.66,Northern,Card
TRX002010,CUST0156,PROD0027,2021-12-26,2,1723.08,887.54,Upper East,Mobile Money
TRX002011,CUST0003,PROD0007,2025-03-04,7,12536.79,5225.64,Central,Mobile Money
TRX002012,CUST0110,PROD0012,2023-12-31,4,7336.08,3104.32,Ashanti,Bank Transfer
TRX002013,CUST0157,PROD0002,2025-09-27,7,4078.62,1757.49,Eastern,Cheque
TRX002014,CUST0008,PROD0039,2023-02-20,5,1517.85,609.6,Upper West,Bank Transfer
TRX002015,CUST0117,PROD0027,2025-02-22,2,1723.08,887.54,Bono,Mobile Money
TRX002016,CUST0038,PROD0022,2024-02-06,2,787.26,373.54,Volta,Card
TRX002017,CUST0189,PROD0036,2022-10-21,3,2823.54,1240.86,Western,Cheque
TRX002018,CUST0003,PROD0004,2024-09-19,3,5105.37,2187.57,Central,Bank Transfer
TRX002019,CUST0095,PROD0043,2024-05-05,3,2227.77,1525.65,Volta,Mobile Money
TRX002020,CUST0091,PROD0006,2024-02-26,5,4255.1,2463.35,Eastern,Cash
TRX002021,CUST0099,PROD0021,2025-01-26,2,3068.02,1526.94,Eastern,Card
TRX002022,CUST0176,PROD0041,2024-08-24,9,8558.46,3330.09,Northern,Mobile Money
TRX002023,CUST0110,PROD0009,2021-05-23,3,2114.04,912.87,Ashanti,Card
TRX002024,CUST0021,PROD0048,2023-03-08,3,3900.51,2153.85,Volta,Cheque
TRX002025,CUST0164,PROD0021,2023-05-27,4,6136.04,3053.88,Greater Accra,Mobile Money
TRX002026,CUST0073,PROD0025,2024-05-07,4,3781.96,1674.56,Northern,Mobile Money
TRX002027,CUST0050,PROD0019,2024-06-22,3,3002.97,2041.41,Volta,Bank Transfer
TRX002028,CUST0029,PROD0031,2024-03-31,4,3206.48,2258.96,Ashanti,Mobile Money
TRX002029,CUST0187,PROD0001,2025-05-13,1,1066.4,560.04,Bono,Card
TRX002030,CUST0047,PROD0034,2024-02-18,3,1669.26,950.49,Greater Accra,Mobile Money
TRX002031,CUST0101,PROD0017,2024-08-06,2,3082.72,1594.66,Volta,Bank Transfer
TRX002032,CUST0165,PROD0050,2025-05-12,3,549.99,473.61,Upper West,Card
TRX002033,CUST0086,PROD0014,2025-09-02,2,1011.1,669.56,Volta,Mobile Money
TRX002034,CUST0123,PROD0026,2021-08-21,3,2986.14,1255.59,Upper East,Bank Transfer
TRX002035,CUST0143,PROD0021,2025-06-06,5,7670.05,3817.35,Volta,Mobile Money
TRX002036,CUST0042,PROD0009,2024-10-14,4,2818.72,1217.16,Greater Accra,Mobile Money
TRX002037,CUST0088,PROD0033,2024-02-14,4,2252.6,1134.88,Ashanti,Bank Transfer
TRX002038,CUST0134,PROD0002,2024-12-23,4,2330.64,1004.28,Ashanti,Mobile Money
TRX002039,CUST0175,PROD0023,2025-08-12,5,4063.7,2482.05,Upper East,Bank Transfer
TRX002040,CUST0090,PROD0047,2024-04-17,2,484.22,299.18,Western,Cash
TRX002041,CUST0158,PROD0008,2025-02-14,2,93.32,81.9,Bono,Bank Transfer
TRX002042,CUST0047,PROD0013,2023-11-29,6,7264.14,4028.82,Greater Accra,Mobile Money
TRX002043,CUST0019,PROD0007,2025-07-29,6,10745.82,4479.12,Bono,Mobile Money
TRX002044,CUST0073,PROD0011,2023-06-24,7,5584.46,3341.31,Northern,Mobile Money
TRX002045,CUST0010,PROD0031,2024-01-08,3,2404.86,1694.22,Central,Mobile Money
TRX002046,CUST0191,PROD0008,2023-11-02,4,186.64,163.8,Western,Card
TRX002047,CUST0093,PROD0038,2024-05-02,3,5229.66,2071.74,Northern,Mobile Money
TRX002048,CUST0084,PROD0035,2021-10-16,3,3522.9,2171.43,Western,Cash
TRX002049,CUST0017,PROD0024,2024-04-14,1,200.79,95.28,Volta,Bank Transfer
TRX002050,CUST0116,PROD0036,2025-05-05,4,3764.72,1654.48,Upper West,Cash
TRX002051,CUST0197,PROD0025,2024-08-03,3,2836.47,1255.92,Eastern,Mobile Money
TRX002052,CUST0059,PROD0014,2024-10-03,6,3033.3,2008.68,Volta,Mobile Money
TRX002053,CUST0057,PROD0041,2025-03-24,2,1901.88,740.02,Eastern,Cash
TRX002054,CUST0013,PROD0020,2024-11-24,4,1879.44,1452.72,Upper West,Mobile Money
TRX002055,CUST0180,PROD0032,2025-01-01,3,381.72,340.26,Upper East,Mobile Money
TRX002056,CUST0130,PROD0033,2024-06-20,4,2252.6,1134.88,Western,Bank Transfer
TRX002057,CUST0001,PROD0047,2024-09-08,7,1694.77,1047.13,Eastern,Mobile Money
TRX002058,CUST0086,PROD0045,2022-06-26,187,26518.47,19971.6,Volta,Bank Transfer
TRX002059,CUST0119,PROD0018,2025-02-04,3,4654.26,1849.02,Upper East,Card
TRX002060,CUST0101,PROD0022,2025-07-13,2,787.26,373.54,Volta,Cash
TRX002061,CUST0115,PROD0028,2025-04-23,5,5984.85,3509.7,Northern,Bank Transfer
TRX002062,CUST0132,PROD0047,2024-10-23,7,1694.77,1047.13,Greater Accra,Mobile Money
TRX002063,CUST0145,PROD0016,2024-01-04,48,81264.0,31260.48,Upper East,Cash
TRX002064,CUST0081,PROD0029,2025-06-07,2,255.02,223.08,Upper East,Card
TRX002065,CUST0076,PROD0047,2024-01-11,3,726.33,448.77,Ashanti,Mobile Money
TRX002066,CUST0162,PROD0049,2023-10-31,3,2183.25,1607.13,Upper West,Bank Transfer
TRX002067,CUST0085,PROD0018,2025-08-22,1,1551.42,616.34,Upper East,Mobile Money
TRX002068,CUST0157,PROD0020,2025-07-27,3,1409.58,1089.54,Eastern,Mobile Money
TRX002069,CUST0125,PROD0045,2024-04-22,5,709.05,534.0,Upper East,Mobile Money
TRX002070,CUST0137,PROD0038,2025-03-01,4,6972.88,2762.32,Upper East,Bank Transfer
TRX002071,CUST0113,PROD0036,2024-08-31,2,1882.36,827.24,Northern,Mobile Money
TRX002072,CUST0144,PROD0025,2024-07-13,4,3781.96,1674.56,Western,Mobile Money
TRX002073,CUST0060,PROD0047,2024-05-05,181,43821.91,27075.79,Western,Cash
TRX002074,CUST0003,PROD0030,2025-08-03,3,3687.3,1815.99,Central,Cash
TRX002075,CUST0042,PROD0006,2025-08-28,4,3404.08,1970.68,Greater Accra,Bank Transfer
TRX002076,CUST0137,PROD0037,2024-04-19,3,1953.33,960.75,Upper East,Mobile Money
TRX002077,CUST0067,PROD0018,2025-08-27,5,7757.1,3081.7,Eastern,Bank Transfer
TRX002078,CUST0009,PROD0025,2024-12-06,7,6618.43,2930.48,Bono,Card
TRX002079,CUST0037,PROD0030,2022-11-05,2,2458.2,1210.66,Central,Bank Transfer
TRX002080,CUST0196,PROD0045,2025-03-17,7,992.67,747.6,Bono,Bank Transfer
TRX002081,CUST0156,PROD0009,2022-10-17,3,2114.04,912.87,Upper East,Mobile Money
TRX002082,CUST0159,PROD0003,2024-03-06,3,2214.9,1648.08,Upper West,Bank Transfer
TRX002083,CUST0066,PROD0001,2025-08-19,2,2132.8,1120.08,Volta,Bank Transfer
TRX002084,CUST0062,PROD0039,2024-02-28,2,607.14,243.84,Northern,Cash
TRX002085,CUST0120,PROD0014,2025-01-31,5,2527.75,1673.9,Northern,Mobile Money
TRX002086,CUST0142,PROD0017,2023-07-18,1,1541.36,797.33,Ashanti,Bank Transfer
TRX002087,CUST0018,PROD0037,2025-06-18,2,1302.22,640.5,Central,Mobile Money
TRX002088,CUST0101,PROD0015,2025-04-05,5,597.1,249.1,Volta,Cash
TRX002089,CUST0073,PROD0023,2024-10-12,5,4063.7,2482.05,Northern,Cash
TRX002090,CUST0043,PROD0007,2024-03-06,3,5372.91,2239.56,Western,Mobile Money
TRX002091,CUST0102,PROD0014,2025-09-10,7,3538.85,2343.46,Western,Bank Transfer
TRX002092,CUST0063,PROD0048,2023-07-14,3,3900.51,2153.85,Greater Accra,Bank Transfer
TRX002093,CUST0126,PROD0041,2023-10-31,2,1901.88,740.02,Northern,Card
TRX002094,CUST0142,PROD0044,2025-01-30,5,422.35,326.55,Ashanti,Mobile Money
TRX002095,CUST0001,PROD0034,2022-07-09,3,1669.26,950.49,Eastern,Mobile Money
TRX002096,CUST0119,PROD0039,2024-04-15,4,1214.28,487.68,Upper East,Mobile Money
TRX002097,CUST0005,PROD0006,2024-09-20,4,3404.08,1970.68,Greater Accra,Mobile Money
TRX002098,CUST0072,PROD0030,2023-08-19,3,3687.3,1815.99,Bono,Mobile Money
TRX002099,CUST0146,PROD0046,2025-05-07,5,1189.05,576.85,Upper West,Mobile Money
TRX002100,CUST0029,PROD0034,2024-12-10,6,3338.52,1900.98,Ashanti,Cash
TRX002101,CUST0089,PROD0030,2025-05-24,3,3687.3,1815.99,Upper East,Mobile Money
TRX002102,CUST0149,PROD0015,2025-05-10,2,238.84,99.64,Western,Mobile Money
TRX002103,CUST0084,PROD0002,2021-07-18,2,1165.32,502.14,Western,Mobile Money
TRX002104,CUST0036,PROD0041,2024-12-08,7,6656.58,2590.07,Bono,Cash
TRX002105,CUST0071,PROD0004,2021-10-01,6,10210.74,4375.14,Upper West,Bank Transfer
TRX002106,CUST0137,PROD0032,2023-03-29,3,381.72,340.26,Upper East,Mobile Money
TRX002107,CUST0161,PROD0017,2024-01-02,2,3082.72,1594.66,Volta,Mobile Money
TRX002108,CUST0008,PROD0050,2023-09-14,7,1283.31,1105.09,Upper West,Mobile Money
TRX002109,CUST0181,PROD0013,2023-01-21,3,3632.07,2014.41,Upper West,Cash
TRX002110,CUST0068,PROD0049,2024-11-30,3,2183.25,1607.13,Upper East,Mobile Money
TRX002111,CUST0170,PROD0014,2025-05-18,3,1516.65,1004.34,Ashanti,Cash
TRX002112,CUST0004,PROD0007,2022-12-05,5,8954.85,3732.6,Upper West,Mobile Money
TRX002113,CUST0155,PROD0025,2024-05-21,3,2836.47,1255.92,Volta,Mobile Money
TRX002114,CUST0114,PROD0045,2025-09-12,4,567.24,427.2,Greater Accra,Mobile Money
TRX002115,CUST0025,PROD0006,2025-04-17,3,2553.06,1478.01,Eastern,Mobile Money
TRX002116,CUST0148,PROD0018,2025-05-23,3,4654.26,1849.02,Central,Bank Transfer
TRX002117,CUST0013,PROD0038,2023-03-24,5,8716.1,3452.9,Upper West,Bank Transfer
TRX002118,CUST0056,PROD0040,2023-10-07,3,1768.02,1188.69,Ashanti,Mobile Money
TRX002119,CUST0146,PROD0013,2024-12-02,3,3632.07,2014.41,Upper West,Card
TRX002120,CUST0178,PROD0009,2024-05-04,3,2114.04,912.87,Western,Mobile Money
TRX002121,CUST0129,PROD0040,2022-04-04,2,1178.68,792.46,Ashanti,Cash
TRX002122,CUST0070,PROD0043,2025-06-01,6,4455.54,3051.3,Eastern,Card
TRX002123,CUST0105,PROD0033,2024-04-06,4,2252.6,1134.88,Greater Accra,Mobile Money
TRX002124,CUST0097,PROD0012,2024-02-20,3,5502.06,2328.24,Bono,Mobile Money
TRX002125,CUST0084,PROD0019,2021-06-20,2,2001.98,1360.94,Western,Bank Transfer
TRX002126,CUST0135,PROD0003,2025-10-08,2,1476.6,1098.72,Western,Bank Transfer
TRX002127,CUST0021,PROD0017,2025-05-11,3,4624.08,2391.99,Volta,Card
TRX002128,CUST0068,PROD0028,2023-10-12,6,7181.82,4211.64,Upper East,Card
TRX002129,CUST0132,PROD0029,2025-09-13,3,382.53,334.62,Greater Accra,Cash
TRX002130,CUST0150,PROD0023,2025-01-01,3,2438.22,1489.23,Bono,Mobile Money
TRX002131,CUST0173,PROD0024,2024-11-09,7,1405.53,666.96,Upper West,Bank Transfer
TRX002132,CUST0102,PROD0041,2024-01-02,4,3803.76,1480.04,Western,Mobile Money
TRX002133,CUST0173,PROD0039,2024-10-02,3,910.71,365.76,Upper West,Bank Transfer
TRX002134,CUST0024,PROD0028,2024-12-16,5,5984.85,3509.7,Greater Accra,Card
TRX002135,CUST0161,PROD0011,2025-07-12,4,3191.12,1909.32,Volta,Mobile Money
TRX002136,CUST0022,PROD0003,2024-12-13,6,4429.8,3296.16,Upper West,Bank Transfer
TRX002137,CUST0096,PROD0003,2024-06-14,4,2953.2,2197.44,Central,Cash
TRX002138,CUST0023,PROD0017,2023-05-11,3,4624.08,2391.99,Northern,Bank Transfer
TRX002139,CUST0168,PROD0040,2025-01-09,5,2946.7,1981.15,Volta,Bank Transfer
TRX002140,CUST0184,PROD0029,2025-09-08,4,510.04,446.16,Bono,Bank Transfer
TRX002141,CUST0023,PROD0043,2022-10-12,7,5198.13,3559.85,Northern,Cash
TRX002142,CUST0184,PROD0011,2024-12-13,4,3191.12,1909.32,Bono,Cash
TRX002143,CUST0066,PROD0028,2024-05-18,1,1196.97,701.94,Volta,Mobile Money
TRX002144,CUST0068,PROD0037,2022-06-16,3,1953.33,960.75,Upper East,Mobile Money
TRX002145,CUST0054,PROD0006,2024-06-30,6,5106.12,2956.02,Ashanti,Mobile Money
TRX002146,CUST0180,PROD0030,2025-08-27,2,2458.2,1210.66,Upper East,Mobile Money
TRX002147,CUST0155,PROD0027,2025-04-07,3,2584.62,1331.31,Volta,Bank Transfer
TRX002148,CUST0003,PROD0034,2025-01-14,4,2225.68,1267.32,Central,Cheque
TRX002149,CUST0002,PROD0048,2024-05-09,3,3900.51,2153.85,Bono,Card
TRX002150,CUST0132,PROD0014,2025-08-03,3,1516.65,1004.34,Greater Accra,Mobile Money
TRX002151,CUST0123,PROD0050,2022-10-11,6,1099.98,947.22,Upper East,Cash
TRX002152,CUST0013,PROD0048,2025-08-03,5,6500.85,3589.75,Upper West,Cash
TRX002153,CUST0042,PROD0027,2025-06-29,4,3446.16,1775.08,Greater Accra,Mobile Money
TRX002154,CUST0006,PROD0001,2025-10-14,4,4265.6,2240.16,Western,Cash
TRX002155,CUST0197,PROD0034,2024-04-21,5,2782.1,1584.15,Eastern,Mobile Money
TRX002156,CUST0166,PROD0003,2024-06-12,4,2953.2,2197.44,Upper East,Mobile Money
TRX002157,CUST0089,PROD0016,2024-01-03,7,11851.0,4558.82,Upper East,Mobile Money
TRX002158,CUST0082,PROD0017,2022-09-06,4,6165.44,3189.32,Western,Mobile Money
TRX002159,CUST0034,PROD0035,2024-05-01,7,8220.1,5066.67,Greater Accra,Bank Transfer
TRX002160,CUST0043,PROD0029,2024-10-31,4,510.04,446.16,Western,Bank Transfer
TRX002161,CUST0181,PROD0008,2024-12-26,8,373.28,327.6,Upper West,Mobile Money
TRX002162,CUST0168,PROD0025,2025-05-30,2,1890.98,837.28,Volta,Mobile Money
TRX002163,CUST0115,PROD0019,2024-01-14,4,4003.96,2721.88,Northern,Mobile Money
TRX002164,CUST0144,PROD0001,2025-04-29,1,1066.4,560.04,Western,Card
TRX002165,CUST0118,PROD0030,2025-01-17,1,1229.1,605.33,Upper East,Mobile Money
TRX002166,CUST0139,PROD0033,2023-07-17,3,1689.45,851.16,Ashanti,Mobile Money
TRX002167,CUST0195,PROD0047,2025-01-03,2,484.22,299.18,Northern,Mobile Money
